ClassName,Time,GroupNo
services.tests.apis.v3.test_services.TestRidesharingServicesAPIV3AsServiceManagerAccessRestrictions,1.8150000000000002,3
services.tests.apis.v3.test_carsharing_services.MultipurposeCriteriaAPIV3TestBase,1.7830000000000001,3
payments.tests.tasks.test_rental_payments.TestHoldFailedScheduledRentalRequestPaymentsSendsScheduledRentalPaymentEventsToDataPipeline,1.779,3
payments.tests.utils.test_carsharing_payment_utils.TestCarsharingPaymentAuth,1.7,3
manual_identity_verification.tests.models.test_identity_profile.TestIdentityProfileSendsEmail,1.6989999999999998,3
trips.tests.apis.test_scheduled_trip_requests.TestDriverManagerScheduledTripRequestClaim,1.634,3
vehicles.tests.models.test_carsharing_vehicles_2.TestCarsharingVehicleModel,1.604,3
data_pipeline.tests.models.test_data_pipeline.TestCouponActivationAndUsageToDataPipeline,1.588,3
trips.tests.apis.test_scheduled_trip_requests.TestScheduledTripStatusFilter,1.579,3
trips.tests.apis.test_scheduled_trip_requests.TestSupplierManagerScheduledTripRequestClaim,1.565,3
rentals.tests.apis.v3.test_pricing.TestRentalsVehicleTypePricingCriteria,1.5,3
users.tests.third_party.test_digisure.TestDigisureWebhookHandler,1.499,3
vehicle_lifecycle.tests.test_lifecycle_utils.TestVehicleLifeCycleTransition,1.447,3
tickets.tests.test_v2_apis.TestTicketAPIAsServiceManager,1.4340000000000002,3
vehicles.tests.apis.v3.test_carsharing_vehicles.TestVehiclesAsDispatcherSpecialVehicleAPI,1.396,3
services.tests.apis.v3.test_services.TestServiceVisibilityForAnon,1.387,3
payments.tests.payment_providers.test_stripe_api.TestStripeSubscription,1.343,3
locations.tests.apis.test_locations.TestGeofenceAsDispatcher,1.33,3
vehicle_cameras.tests.test_apis.TestOpsCenterForgottenObjectsReportsViewSet,1.308,3
vehicle_cameras.tests.test_apis.TestOpsCenterDashcamReportsViewSet,1.295,3
users.tests.apis.test_eligibility.TestCustomersEligibility,1.23,3
vehicles.tests.apis.v3.test_vehicles.TestVehicleTagAPI,1.196,3
pipelines.tests.utils.test_kafka_consumer_callbacks.ServiceSyncTests,1.1809999999999998,3
vehicle_automation.tests.utils.test_transactional_alerts_jobs_automation.TestTransactionalRuleVehicleInMultipleServices,1.176,3
users.tests.apis.test_remote_user_header_middleware.TestRemoteUser,1.15,3
vehicle_lifecycle.tests.test_apis.LifeCycleStageAPITestCaseUpdateByExternalApplication,1.111,3
hardware_sdk_mensa.tests.apis.test_parameters_cache.TestMensaVehicleViewSet,1.106,3
hardware_sdk_otakeys.tests.test_rentals.OdometerJumpCalculationTestCase,1.063,3
vehicles.tests.apis.v3.test_carsharing_vehicles.TestCustomerProvidedLocationFeedback,1.041,3
tickets.tests.test_v2_apis.TestTicketsAPIAsServiceManager,0.999,3
vehicle_automation.tests.utils.test_automation_utils.UnitConversionUtilsTests,0.9890000000000001,3
payments.tests.utils.test_payment_utils.TestSendReceiptThroughCustomerio,0.985,3
vehicles.tests.apis.test_reporting_microservice_apis.ReportingMicroserviceAPITestCase,0.9450000000000001,3
payments.tests.payment_providers.test_stripe_api.TestProcessChargeWithTransactionRiskEnabled,0.9190000000000002,3
hardware_sdk_geotab.tests.test_offline_tags_storage_tasks.TestOfflineTagsOperations,0.897,3
vehicles.tests.apis.test_vehicle_stats.CarsharingVehiclesAPITest,0.868,3
stations.tests.test_apis.StationViewSetTestTokenAPIs,0.847,3
django_utils.tests.apis.test_utils.TestGitInfoAPI,0.8260000000000001,3
vehicles.tests.apis.v3.test_carsharing_vehicles.TestSupplierVehiclesAPIWithManagerAccess,0.819,3
payments.tests.apis.v3.test_apis.TestV3PaymentSerializer,0.7809999999999999,3
users.tests.apis.test_driver_managers.DriverAPIsAsDriverManagerTestCase,0.765,3
services.tests.apis.test_services.TestServices,0.748,3
services.tests.apis.v3.test_markets.TestMarketAPIFiltering,0.732,3
users.tests.signals.test_carsharing_customers.TestCustomerHistorySignals,0.7210000000000001,3
payments.tests.apis.v3.test_subscription.TestStripeSubscriptionAPIAsDispatcher,0.7,3
vehicle_automation.tests.test_automations.TestAutomationSettingItem,0.6699999999999999,3
vehicles.tests.apis.v3.test_carsharing_vehicles.TestSupplierVehiclesAPIWithoutAccess,0.666,3
facilities_integration.tests.apis.v3.test_apis.TestParkingFacility,0.623,3
users.tests.apis.test_customers.TestIdentityAPIAsDriver,0.612,3
hardware_sdk_geotab.tests.test_vendor_tasks.TestTelematicsIntegration,0.5980000000000001,3
users.tests.models.test_customer_history.TestCustomerHistory,0.5900000000000001,3
locations.tests.apis.test_kiosks.TestKioskAPIAsCustomer,0.5860000000000001,3
vehicle_cameras.tests.test_serializers.TestDashcamReportsV1,0.5569999999999999,3
websockets.tests.test_documentation.TestWebsocketDocs,0.556,3
promotions.tests.models.test_promotions.PromotionModelTestCase,0.523,3
manual_identity_verification.tests.models.test_document.TestDocumentSpecification,0.517,3
services.tests.tasks.test_services.ServiceTasksTestCase,0.495,3
locations.tests.apis.test_aliases.TestAliases,0.489,3
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsDriver,0.477,3
payments.tests.serializers.test_payment_items.PaymentItemsFromPricingTests,0.476,3
payments.tests.tasks.test_payments.TestHoldTripPaymentTasks,0.45999999999999996,3
hardware_sdk_mensa.tests.test_webhooks.TestMensaPushFWOTAUpdate,0.434,3
hardware_sdk_otakeys.tests.test_apis.TestAccessDeviceAPI,0.428,3
users.tests.apis.v2.test_supplier_companies.TestServiceTypeAPIV2AsSupplierManager,0.41200000000000003,3
stations.tests.test_apis.TagViewSet,0.405,3
rentals.tests.apis.v3.test_scheduling.TestScheduledRentalsAPIAsSupplierManager,0.398,3
hardware_sdk_geotab.tests.test_geotab_task.TestFetchGeotabTelematics,0.373,3
locations.tests.models.test_locations.TestLocationAliases,0.364,3
vehicle_blocks.tests.test_vehicle_blocks.TestPatchVehicleBlockAPI,0.355,3
payments.tests.payment_providers.test_stripe_api.TestStripeRefund,0.348,3
services.tests.apis.test_service_periods.TestServicePeriodAPI,0.339,3
app_logging.tests.apis.test_logs.TestLogViewSet,0.328,3
users.tests.third_party.test_ocean.TestOceanWebhookHandler,0.323,3
promotions.tests.serializers.test_service_based_access_control.TestPromotionEditAccessForSystemAdmin,0.308,3
vehicles.tests.apis.v2.test_carsharing_vehicles.VehiclesV2ValetSupplierTests,0.299,3
tickets.tests.test_tasks.TicketTestCase,0.281,3
phone_messaging.tests.utils.test_send_sms.TestSendSmsNumberOutboundSMS,0.277,3
vehicle_cameras.tests.test_models.TestForgottenObjectReportModel,0.275,3
services.tests.apis.test_service_periods.TestServicePeriodInService,0.267,3
service_regions.tests.test_operatingregions.LocationTestCase,0.257,3
services.tests.models.test_configurations.TestDisableOnFlag,0.24,3
users.tests.tasks.test_user_activities.TestSendUserActivityEmailOnChangeInCreditCardInUseValue,0.21400000000000002,3
hardware_sdk_mensa.tests.test_mensa_tasks.TestMensaActionStatusMissing,0.212,3
calendars.tests.models.test_periods.TestPeriodModel,0.189,3
hardware_sdk_geotab.tests.test_ble_synthesis.TestBLEFeedbackAPI,0.18000000000000002,3
vehicle_markers.tests.test_apis.TestVehicleMarkerTypeAPIAsAnon,0.168,3
hardware_sdk_mensa.tests.test_interface.TestGettingMobileDeviceId,0.157,3
app_logging.tests.models.test_customer_device_context.TestCustomersDeviceContextModel,0.153,3
hardware_sdk_artel.tests.test_process_artel_telematics.TestArtelProcessTelematics,0.15,3
users.tests.models.test_staff.TestStaffModel,0.14100000000000001,3
situation_engine.tests.utils.test_criteria.TestCriteriaFunctions,0.128,3
vehicle_automation.tests.test_automations.TestAutomationType,0.121,3
payments.tests.models.test_payments.TestPaymentProperties,0.116,3
vehicle_cameras.tests.test_tasks.TestNewEventsTaskForgottenObject,0.115,3
scripts.migrations.test_migrations.SQLWarningTestCase,0.101,3
firebase.tests.test_client.TestFirebaseClient,0.09400000000000001,3
locations.tests.serializers.v3.test_locations.TestV3LocationSerializer,0.092,3
hardware_sdk_mensa.tests.test_webhooks_serializers.TestSynthesisSerializer,0.08800000000000001,3
users.tests.models.test_users.AutoClearAddressMetadataTestCase,0.084,3
users.tests.apis.v3.test_notifications.TestNotificationsAPIAnonymous,0.077,3
services.tests.apis.test_service_periods.TestServicePeriodContiguous,0.07300000000000001,3
vehicle_cameras.tests.test_viewsets.TestForgottenObjectsReportsViewSet,0.067,3
users.tests.apis.test_drivers.TestDriverSignals,0.066,3
promotions.tests.utils.test_promotion_eligibility_processors.EligibilityProcessorRegistryTest,0.062,3
vehicle_cameras.tests.test_utils.TestBulkTransferAndValidateObjects,0.059,3
hardware_sdk_mensa.tests.test_webhooks.TestMensaDigitalSignatures,0.051000000000000004,3
hardware_sdk_geotab.tests.test_geotab_api_caller.TestGeotabAPICaller,0.048,3
calendars.tests.filters.test_period_filter.PeriodFilterMixinTests,0.042,3
users.tests.models.test_carsharing_customers_can_reserve_car.CustomerMessagesI18nTestCase,0.042,3
hardware_sdk_geotab.tests.test_vendor_tasks.TestVehicleDoesNotExist,0.029,3
hardware_sdk_mensa.tests.test_webhooks_serializers.TestCurrentParametersSerializer,0.029,3
hardware_sdk_mensa.tests.utils.test_ntp_utils.TestNTP,0.027,3
django_utils.tests.utils.test_email_utils.EmailSuppressionHeaderTest,0.022,3
test_utils.test_pickle_buffer.PickleBufferTestCase,0.021,3
django_utils.tests.utils.test_datetime_utils.TestParseDate,0.011000000000000003,3
hardware_sdk_mensa.tests.test_webhooks_serializers.TestDiagnosticsSerializer,0.011,3
hardware_sdk_geotab.tests.test_carsharing_vehicles.TestGeotabCarsharingVehicleSignals,0.008,3
calendars.tests.test_intervals.TestTimeInterval,0.006,3
rest_utils.tests.v3.test_error_codes.TestErrorCodeRendering,0.004,3
locations.tests.utils.test_geo_utils.TestConversionsAndFormats,0.003,3
data_pipeline.tests.models.test_data_pipeline_registry.DataPipelineRegistryFullSnapshotTest,0.001,3
django_utils.tests.utils.test_celery_serialization.TestSerializerWireFormat,0.001,3
activities.tests.apis.v3.test_apis.TestActivitiesAPIAsDispatcher,118.93799999999999,4
billing.tests.test_invoices.InvoicesTestCase,68.047,4
vehicles.tests.apis.v3.test_carsharing_vehicles.TestVehiclesAPIV3,59.998,4
rentals.tests.apis.v2.test_rentals.TestRentalAPI,40.937000000000005,4
users.tests.apis.v3.test_user_invites.TestUserInvite,38.811,4
users.tests.signals.test_charge_registration_fee.TestRegistrationFeeFlow,36.134,4
rentals.tests.apis.v3.test_scheduling_station_available_types_at_lead_time.TestGeneralTypeCheckAndAssignmentWithAutoassignAtLeadTime,34.376,4
billing.tests.invoices.test_invoice_filters.InvoiceFilterTestCase,32.891,4
users.tests.apis.v2.test_carsharing_customers.TestDispatcherFilterCustomers,29.960999999999995,4
billing.tests.invoices.test_special_invoices.SpecialInvoiceTestCase,25.108999999999995,4
rentals.tests.apis.v2.test_pricing.TestCarsharingPricing,24.547,4
rentals.tests.apis.v2.test_pricing.TestPricingMock,21.295,4
users.tests.utils.test_user_groups.TestUserGroupCsvRowGeneration,20.146,4
vehicle_lifecycle.tests.test_apis.LifeCycleAPITestCase,18.896000000000004,4
hardware_sdk_otakeys.tests.test_rentals.TestRentalsPayments,18.617,4
vehicle_automation.tests.utils.test_reminder_automation.TestReminderProcessor,16.866000000000003,4
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCreation,16.098,4
trips.tests.apis.test_trips.TestDropoffOverwritingAsServiceManager,15.421000000000001,4
vehicles.tests.tasks.test_carsharing_vehicles_alerts.TestVehicleTasks,14.887999999999998,4
payments.tests.utils.test_carsharing_payment_utils.TestDarwinPricingScenarios,14.207,4
trips.tests.apis.test_dispatch_trip.OptimizingDispatchTripDriverFilteringTestCase,13.778,4
trips.tests.models.test_trips.TestTripsUtils,13.261999999999999,4
vehicle_lifecycle.tests.test_vehicle_state_sync_api.TestVehicleStateSyncIngestion,12.576999999999998,4
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForCustomer,12.502,4
hardware_sdk_geotab.tests.test_carsharing_customers.TestCustomerAPIV2Registration,12.261999999999999,4
promotions.tests.tasks.test_auto_activated_non_mta_promotions.PromotionAutoActivationTest,11.684999999999999,4
rentals.tests.apis.v3.test_availability.TestVehicleTypeAvailabilityWithStackRanking,11.356,4
hardware_sdk_otakeys.tests.test_webhooks.TestOTAKeysSynthesis,11.289000000000001,4
hardware.tests.hal.test_integration.TestIntegration,10.972000000000001,4
payments.tests.utils.test_create_trip_payment.TestTripReceiptSending,10.764999999999999,4
trips.tests.apis.test_trips.TestDropoffOverwritingAsDriver,10.521,4
vehicles.tests.apis.v3.test_registered_hw_devices.TestVehicleRegistration,10.439,4
vehicles.tests.tasks.test_carsharing_vehicles.TestVehicleTasks,9.944000000000004,4
vehicle_assignment_rules.tests.test_vehicle_assignment_rules.TestRulesBaseCase,9.683,4
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,9.51,4
vehicles.tests.utils.test_hw_devices.TestActivateAndDeactivate,9.343,4
trips.tests.apis.test_trips.TestTripTasksAsDriver,8.938,4
hardware_sdk_mensa.tests.test_webhooks.TestMensaRFIDStartRental,8.895,4
promotions.tests.apis.test_credits.CreditBalanceWithRegistrationCredits,8.74,4
rentals.tests.tasks.test_sms_reminders.TestScheduledRentalReservationSMSesStationBased,8.497,4
ops_center.tests.analytics.test_periscope_dashboard_api.TestPeriscopeDashboard,8.451999999999998,4
vehicles.tests.apis.test_vehicle_types.TestVehicleTypeModel,8.360999999999999,4
fleet_rentals.tests.utils.test_fleet_rental_pricing.FleetRentalPricingTestCase,8.11,4
users.tests.signals.test_registration.TestChargeRegistrationFee,7.94,4
rentals.tests.tasks.test_scheduling.TestDebitFailedPaymentsFlow,7.669,4
hardware_sdk_invers.tests.test_vehicle_actions.TestInversVehicleActionsAPI,7.524,4
ops_center.tests.analytics.test_reports.TestTripReports,7.416,4
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestClaim,7.329999999999999,4
fleet_rentals.tests.apis.test_fleet_rentals.TestV3FleetRentalReservation,6.928999999999999,4
rider_ivrs.tests.views.test_ivrs.IVRSApiTestCase,6.727,4
services.tests.apis.v3.test_carsharing_services.TestCarsharingServicesAPIV3AsDispatcherInOtherService,6.424999999999999,4
rentals.tests.apis.v3.test_availability.TestStationAvailabilityAPIWithStackRankingForCreatingSRR,6.175999999999999,4
vehicle_lifecycle.tests.test_apis.LifeCycleStageAPITestCase,6.128,4
users.tests.apis.v2.test_carsharing_customers.TestCustomerSearchV2,5.908000000000001,4
billing.tests.invoices.test_invoice_types.InvoiceTypeTestCase,5.79,4
trips.tests.apis.test_dispatch_trip.CompDispatchIntegrationTestCase,5.522,4
users.tests.apis.test_fraud_detection.TestBlockIdentifierAPI,5.462,4
tickets.tests.test_tasks.CreateJobForTicketTest,5.364999999999999,4
vehicle_automation.tests.test_automation_apis.TestOrderingWithVehicleVin,5.276,4
services.tests.apis.v2.test_settings_api.TestRidesharingPricingAsCustomer,5.0760000000000005,4
services.tests.utils.test_tenantconfiguration.TestDefaultRegistrationService,4.914000000000001,4
pricing_engine.tests.test_engine.TestRegionToRegionPricing,4.816999999999999,4
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataGrab,4.747999999999999,4
locations.tests.apis.v3.test_locations.TestLocationAPIAsDispatcher,4.670999999999999,4
vehicle_conditions.tests.apis.test_vehicle_condition.TestVehicleConditionApiFilters,4.65,4
users.tests.apis.v3.test_carsharing_customers.TestApplyReferrals,4.545,4
rentals.tests.apis.v3.test_pricing.TestPricingPlaygroundAPI,4.497,4
trips.tests.apis.test_trips.TestDispatchTripList,4.2989999999999995,4
users.tests.apis.v2.test_carsharing_customers.TestCustomerRunBackgroundCheckAPIV2AsDispatcher,4.29,4
trips.tests.apis.test_trips.TestPastTripsWithFareDetailsAsDispatcher,4.167,4
payments.tests.payment_providers.test_ocean_sl_api.TestOceanSLChargeCustomer,4.119,4
users.tests.third_party.test_checkr.TestMvrOverCustomer,4.104,4
hardware_sdk_otakeys.tests.test_vehicle_utils.TestVehicleUpdates,3.953,4
rentals.tests.tasks.test_rentals.TestAutoCancelRentalTask,3.9170000000000007,4
rentals.tests.apis.v3.test_availability.TestServiceAvailabilityAPIForCreatingSRR,3.786,4
driver_scheduling.tests.models.test_slots.TestScheduledTripRequestSlots,3.7239999999999998,4
trips.tests.apis.test_trips.TestTripListFilteringAsDispatcher,3.7169999999999996,4
users.tests.utils.test_password_utils.PasswordValidatorTestCase,3.5069999999999992,4
stations.tests.test_apis.StationViewSetTestAddRemoveCarsharingServicesForStaffWithLimitedAccess,3.439,4
trips.tests.apis.test_scheduled_trip_requests.TestScheduledTripOptimizingRedispatchUnreadyTrips,3.415,4
phone_messaging.tests.views.test_number_masking.TestNumberMaskingAPI,3.339,4
hardware_sdk_mensa.tests.apis.test_mensa_bluetooth.TestMensaBLESynthesis,3.329,4
trips.tests.tasks.test_trips.TestBlockPricingReminderNotifications,3.2329999999999997,4
trips.tests.models.test_scheduled_trip_requests.TestRecurringScheduledTripRequest,3.2039999999999997,4
vehicle_automation.tests.test_automation_alert_to_job.TestCreateJobWithHigherLevelAlert,3.102,4
services.tests.apis.v2.test_services.TestCarsharingServicesAPIAsServiceManagerInOtherService,3.0749999999999997,4
rider_web.tests.test_web_rider_app.WebRiderAppTestCase,3.0250000000000004,4
vehicle_automation.tests.utils.test_transactional_alerts_jobs_automation.TestTransactionalRuleVehicleNotCleanedXDays,2.9459999999999997,4
locations.tests.apis.test_locations.TestLocationsAPI,2.913,4
vehicles.tests.apis.v3.test_carsharing_vehicle_fuel_cards.TestCarsharingVehicleFuelCardsAPIV3,2.837,4
users.tests.apis.v3.test_carsharing_customers.TestIdentityVerificationV3,2.793,4
tickets.tests.test_v2_apis.TestTicketAPI,2.7910000000000004,4
payments.tests.apis.v3.test_addon.TestAddonTypeAPI,2.7560000000000002,4
users.tests.third_party.test_digisure.TestDigisureMvrOverCustomer,2.718,4
users.tests.third_party.test_jumio.TestJumioDeclinedStatusChangeByCallback,2.6639999999999997,4
hardware_sdk_otakeys.tests.test_rentals.RentalCreationTestCase,2.5949999999999998,4
hardware_sdk_mensa.tests.test_webhooks.TestMensaGetKeys,2.59,4
driver_scheduling.tests.models.test_zones.TestZoneModel,2.569,4
trips.tests.apis.test_trips.TestTripSharing,2.464,4
vehicle_blocks.tests.test_vehicle_blocks.TestCreateVehicleBlockAPIAsWorker,2.4450000000000003,4
rentals.tests.apis.v3.test_scheduling.TestSRDateTimeAPIPeriodTwoPeriodsNonContiguousMidDayBreak,2.408,4
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsSupplierManager,2.349,4
users.tests.apis.v3.test_customers.TestMarketingManagerPermissionsWithExcel,2.347,4
services.tests.apis.test_outages.TestServiceOutage,2.283,4
vehicle_blocks.tests.test_first_available_slot.TestGetVehicleBlockAPIAsWorker,2.272,4
payments.tests.payment_providers.test_paytm_api.TestPayTMAuthentication,2.232,4
users.tests.signals.test_charge_registration_fee.TestCustomerSignals,2.224,4
users.tests.apis.v2.test_carsharing_customers.TestCustomerAPIMailingAddressGeocodeDisable,2.169,4
hardware_sdk_geotab.tests.test_vendor_tasks.TestBasicTelematicsUpdates,2.157,4
django_utils.tests.utils.test_cache_utils.TestCacheLock,2.131,4
payments_engine.tests.test_paytm_apis.TestPayTMAuthentication,2.088,4
services.tests.apis.test_services.TestServicesAPIForAccessRestrictionsAsServiceManager,2.064,4
manual_identity_verification.tests.api.test_identity_profile.TestIdentityProfileAsDispatcher,2.0149999999999997,4
manual_identity_verification.tests.api.test_document_specification.TestDocumentSpecificationAsDispatcher,1.984,4
afm_integration.tests.test_signals.TestTicketFullyCreatedHandler,1.948,4
payments.tests.apis.v3.test_business_entity.TestBusinessEntityAPIViaBusinessAdmin,1.9400000000000002,4
payments.tests.tasks.test_rental_payments.TestDebitFailedRentalPaymentsSendsScheduledRentalPaymentEventsToDataPipeline,1.926,4
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsSupplierManager,1.8159999999999998,4
users.tests.apis.v2.test_carsharing_customers.TestProfileCommentsAsDispatch,1.809,4
users.tests.utils.test_password_utils.TestPasswordHistoryValidation,1.782,4
rentals.tests.apis.v3.test_availability.TestVehicleTypePricingAvailability,1.755,4
scripts.requirements.test_requirements.TestRequirementDependencies,1.727,4
rest_utils.tests.test_serializers.TestSerializers,1.678,4
vehicle_automation.tests.utils.test_automation_utils.AutomationUtilsTests,1.6540000000000001,4
locations.tests.apis.v3.test_locations.TestLocationAPIAsCustomer,1.6010000000000002,4
services.tests.tasks.test_carsharing_services.TestCarsharingServiceDataPipelineTask,1.588,4
payments.tests.tasks.test_payments.TestDebitTripCallsPromotionEligibilityTask,1.577,4
rentals.tests.utils.test_carsharing_validation_utils.CarsharingBusinessRentalDeferredPaymentTestCase,1.5659999999999998,4
data_pipeline.tests.models.test_data_pipeline.TestDataPipelineCustomerCreateUpdateEvents,1.508,4
users.tests.models.test_customer_history_2.TestCustomerHistoryManager,1.477,4
users.tests.commands.test_carsharing_customers_sync_rfid_card_ordered.TestSyncRfidCardOrderedCommand,1.461,4
app_logging.tests.apis.test_customer_device_context.TestCustomersDeviceContextAPIAsDispatcher,1.443,4
payments.tests.apis.v3.test_subscription.TestBraintreeSubscriptionAPIAsDispatcher,1.388,4
rentals.tests.apis.v3.test_availability.TestStationAvailabilityAPIForModifyingSRR,1.386,4
vehicle_lifecycle.tests.test_vehicle_state_sync_api.TestVehicleStateSyncKickOff,1.346,4
users.tests.apis.test_customers.TestIdentityAPIAsCustomer,1.322,4
users.tests.apis.v3.test_notifications.TestNotificationsAPIAsDispatcher,1.3159999999999998,4
trips.tests.serializers.test_trips.TestPreserveDispatcherInfo,1.261,4
services.tests.utils.test_system_stat_utils.GetSystemStatusTestCase,1.2429999999999999,4
hardware.tests.hal.test_hardware_apis.TestHardwareAPI,1.213,4
vehicle_lifecycle.tests.test_state_initialization.TestStateInitialization,1.195,4
vehicles.tests.apis.test_vehicle_apis.VehiclesAPITestCaseAsServiceManager,1.165,4
stations.tests.test_validations.TestStationsValidations,1.149,4
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,1.1099999999999999,4
services.tests.utils.test_system_stat_utils.IsFifoOrderingEnabledTestCase,1.107,4
users.tests.apis.v2.test_carsharing_customers.TestCustomerRegistrationBlockedIdentity,1.065,4
vehicle_cameras.tests.test_media_utils.TestConvertContainer,1.0390000000000001,4
users.tests.commands.test_init_trms.TestInitTRMS,1.022,4
promotions.tests.utils.test_activate_coupon.TestActivateCoupon,0.987,4
users.tests.apis.test_customers.TestIdentityAPIV3AsCustomer,0.979,4
manual_identity_verification.tests.api.test_identity_profile.TestIdentityProfileAsDispatcherAndCustomer,0.9299999999999999,4
users.tests.apis.v2.test_carsharing_customers.TestCustomerCreationV2AsADispatcher,0.914,4
rentals.tests.apis.v3.test_pricing.TestCarsharingServicesPricingPackagesAPIV3AsDispatcher,0.9,4
users.tests.apis.test_customers.TestCustomersAPIDispatch,0.868,4
users.tests.models.test_customers.CustomerTestCase,0.854,4
payments.tests.apis.test_customers_cards.TestAddInvalidCardToCards,0.821,4
payments.tests.apis.test_customers_cards.TestGetCards,0.797,4
vehicles.tests.models.test_carsharing_vehicles_2.TestCarsharingVehicleIsAvailableAnnotation,0.793,4
users.tests.apis.test_dispatcher_permissions.TestIsDispatcherPermissions,0.765,4
hardware_sdk_mensa.tests.test_mensa_tasks.TestAutoSMSSendToMensaVehicle,0.7510000000000001,4
phone_messaging.tests.tasks.test_sms.SMSSendTestCase,0.744,4
services.tests.signals.test_services.ServiceRegionSignalsTestCase,0.71,4
django_utils.tests.utils.test_middleware.LocaleMiddlewareTestCase,0.706,4
users.tests.third_party.test_checkr.TestCheckrVerification,0.672,4
pricing_engine.tests.test_engine.TestDistanceTravelledLessThanPricingWithBlocks,0.65,4
users.tests.apis.test_customer_logout.TestCustomerLogout,0.626,4
users.tests.tasks.test_user_tasks.TestSendUserLoginNotification,0.622,4
locations.tests.apis.test_locations.TestLocationAPIAsDispatcher,0.599,4
vehicles.tests.signals.test_vehicle_groups.TestVehicleGroupValidations,0.591,4
locations.tests.apis.v3.test_locations.TestLocationAPIAsAnonymous,0.5810000000000001,4
vehicle_automation.tests.test_automations.TestSendEmailNotifications,0.579,4
services.tests.utils.test_tenantconfig_utils.TenantConfigUtilsTests,0.535,4
vehicles.tests.apis.v3.test_registered_hw_devices.TestAsCustomer,0.532,4
hardware_sdk_otakeys.tests.test_utils.TestProcessTelematics,0.502,4
vehicles.tests.apis.v3.test_registered_hw_devices.TestAsDispatcher,0.497,4
users.tests.apis.v2.test_supplier_companies.SupplierCompanyAPITestCaseAsDispatcher,0.494,4
payments.tests.tasks.test_payments.TestCustomerCreditCardActivity,0.481,4
services.tests.apis.v2.test_settings_api.TestTenantConfigAPIViaSuperAdmin,0.473,4
service_regions.tests.test_serviceregions.ServiceRegionTestCase,0.462,4
