ClassName,Time,GroupNo
payments.tests.tasks.test_rental_payments.TestFailedHoldPaymentTasks,0.432,4
vehicles.tests.models.test_carsharing_vehicles.TestVehicles,0.431,4
vehicle_cameras.tests.test_utils.TestDeleteImagesAndVideosFromReports,0.412,4
trips.tests.apis.test_dispatch_trip.TestPickupRequestModel,0.405,4
vehicle_lifecycle.tests.commands.test_create_life_cycle_template.PopulateUserProfileUUIDsTestCase,0.39,4
payments.tests.payment_providers.test_stripe_api.TestManagerPricingFullAccess,0.376,4
users.tests.apis.test_customers.TestCustomersAPIStaff,0.367,4
users.tests.models.test_suppliers.TestSupplierCompanyValetProviderUpdates,0.35600000000000004,4
services.tests.apis.v2.test_services.TestServicesAPIAnonymous,0.348,4
hardware_sdk_otakeys.tests.test_interface.TestRegisterVehicle,0.33699999999999997,4
billing.tests.signals.test_invoice_signals.TestInvoiceSignals,0.334,4
vehicle_automation.tests.test_automations.TestHellaConnectorUtils,0.32,4
uber_integration.tests.test_sync_vehicles_command.SyncVehiclesTest,0.303,4
users.tests.apis.test_feedback.TestFeedback,0.3,4
hardware.tests.test_vendor_client_util.TestLogApiRequest,0.281,4
vehicles.tests.apis.v3.test_event_report_config.TestEventReportConfigAsCustomer,0.279,4
situation_engine.tests.test_engine.TestSituationEngineBasicFunctions,0.276,4
users.tests.models.test_users.TestTriggerMemberUpdateEvent,0.264,4
payments.tests.payment_providers.test_stripe_api.TestProcessCharge,0.257,4
services.tests.utils.test_carsharing_service_utils.TestValidateCustomerServiceExclusiveness,0.242,4
users.tests.apis.v2.test_supplier_companies.TestPermissionsAsSupplierManager,0.216,4
users.tests.models.test_users.PopulateUserProfileUUIDsTestCase,0.199,4
services.tests.models.test_carsharing_services.TestScheduledRentalRequestsType,0.195,4
hardware_sdk_artel.tests.test_artel_hw_signals.TestArtelSignal,0.187,4
websockets.tests.utils.test_websocket_utils.TestWebsocketUserData,0.16599999999999998,4
hardware_sdk_geotab.tests.test_interface.TestVehicleAction,0.16299999999999998,4
calendars.tests.actions.test_actions.TestDefaultPricingAction,0.151,4
pipelines.tests.serializers.v3.test_external_schema.IngestionPayloadSerializerTests,0.148,4
hardware_sdk_geotab.tests.test_webhooks_serializers.TestGeotabNotificationSerializer,0.13899999999999998,4
phone_messaging.tests.tasks.test_smswebhook.TestFireSmsWebhook,0.138,4
rentals.tests.tasks.test_scheduling.TestScheduledRentalsConfirmationAndOpsEmails,0.12,4
uber_integration.tests.test_rentals_api.UberApiAuthenticationTest,0.11599999999999999,4
trips.tests.models.test_trip_queries.TestTripStats,0.10700000000000001,4
services.tests.models.test_markets.TestMarketGeometryFilter,0.1,4
payments.tests.payment_providers.test_stripe_api.TestStripeAPI,0.095,4
vehicle_automation.tests.utils.test_telematics_alerts_jobs_automation.TestEvaluation,0.092,4
locations.tests.models.test_locations.TestGeoFence,0.08700000000000001,4
vehicle_cameras.tests.test_media_utils.TestValidation,0.08600000000000001,4
hardware_sdk_otakeys.tests.test_interface.TestAddRFID,0.07500000000000001,4
pipelines.tests.utils.test_schema_translation_utils.MissingFieldSearchTests,0.07300000000000001,4
payments.tests.serializers.test_payments.TestItemPriceSerializer,0.067,4
hardware_sdk_mensa.tests.test_mensa_tasks.TestMensaDeletePendingDeviceParams,0.066,4
hardware_sdk_otakeys.tests.test_interface.TestRemoveAccessDevice,0.063,4
phone_messaging.tests.models.test_number_masking.TestDataCreateAndDelete,0.057999999999999996,4
hardware_sdk_otakeys.tests.test_webhooks.TestOTAKeysDigitalSignatures,0.052000000000000005,4
promotions.tests.models.test_promotions.TestPromotionServices,0.048,4
payments.tests.utils.test_localized_measurement_units.LocalizedDurationTests,0.042,4
data_pipeline.tests.utils.test_data_pipeline_transport_config_validation.SqsTransportConfigurationValidationTests,0.04,4
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0.034000000000000016,4
driver_scheduling.tests.models.test_slots.SlotTestBase,0.027,4
payments.tests.utils.test_fare_utils.PricingTestCase,0.025,4
vehicle_cameras.tests.test_signals.TestVehicleCameraSignals,0.023,4
vehicle_cameras.tests.test_lge_requests.TestRegisterVehicleCamera,0.017,4
locations.tests.serializers.test_locations.TestLocationFetch,0.016,4
payments.tests.utils.test_payment_utils.TestUpdatePaymentWithRefund,0.01,4
hardware_sdk_mensa.tests.test_webhooks_serializers.TestStartRfidRentalSerializer,0.008,4
django_utils.tests.utils.test_cache_utils.TestVersionedCache,0.005,4
data_pipeline.tests.models.test_data_pipeline_registry.DataPipelineRegistryTest,0.004,4
hardware_sdk_mensa.tests.apis.test_mensa_bluetooth.TestRegisterMensaMobileDeviceSerializer,0.003,4
vehicles.tests.migrations.test_vehicletype_migration.VehicleTypeMigrationTestCase,0.002,4
websockets.tests.utils.test_websocket_utils.TestWebsocketUtils,0.001,4
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestModification,111.809,5
trips.tests.apis.test_trips.TestCustomerTripActionAsDispatcher,74.255,5
trips.tests.apis.test_scheduled_trip_requests.TestRecurringTripRequestAsDispatcher,60.528,5
trips.tests.apis.test_trips.TestDriverTripActions,43.583999999999996,5
services.tests.apis.v3.test_carsharing_services.TestCarsharingServicesAPIV3AsAdmin,38.721999999999994,5
trips.tests.apis.test_dispatch_trip.OptimizingDispatchDriverSelectionTestCase,35.499,5
promotions.tests.tasks.test_promotion_eligibility.TestProcessMultiTripAwardPromotionEligibilityTask,34.24399999999999,5
vehicle_automation.tests.utils.test_telematics_alerts_jobs_automation.TestTelematicsToAlertJobGenerator,31.879,5
vehicles.tests.tasks.test_carsharing_vehicles_alerts.TestUpdateVehicleAlertsTask,29.359999999999992,5
users.tests.apis.v3.test_carsharing_customers.TestLinkBusinessProfile,25.377999999999997,5
users.tests.apis.test_customers.TestCustomersAPIDispatcher,23.543,5
vehicle_automation.tests.utils.test_power_lost_telematics_automation.TestTelematicsToAlertJobGenerator,21.727999999999998,5
rentals.tests.apis.v3.test_scheduling.TestScheduledRentalRequestEndTimeUpdateAsDispatcher,20.476,5
users.tests.apis.test_staff.TestStaffAPIAsDispatch,19.113000000000003,5
services.tests.utils.test_carsharing_service_utils.TestFindService,17.77,5
rentals.tests.apis.v3.test_scheduling.TestScheduledRentalUpdateNotifications,17.346999999999998,5
rentals.tests.apis.v3.test_rentals.TestRentalReceipt,16.134,5
users.tests.apis.test_dispatch_drivers.TestDriverCreation,15.637999999999998,5
vehicle_automation.tests.utils.test_transactional_alerts_jobs_automation.TestCancelJobAndAlertForResolvedVehicleConditions,14.982000000000001,5
rentals.tests.apis.v3.test_availability.TestVehicleTypeAvailability,14.202,5
payments.tests.utils.test_carsharing_payment_utils.TestScheduledRentalRequestsPaymentUtilsCreateOveragePayment,13.548999999999998,5
locations.tests.apis.test_locations.TestLocationAliasAPI,13.270999999999997,5
services.tests.apis.v2.test_settings_api.SettingsApiTestCase,12.922,5
rentals.tests.tasks.test_scheduling.TestScheduledRentalsCancellationEmails,12.413,5
users.tests.apis.test_customers.TestCustomersAPI,12.155,5
rentals.tests.apis.v2.test_rentals.TestRentalReceiptOrgMembership,11.735000000000001,5
service_regions.tests.tests_special_dispatch_regions.TestPinBasedSpecialDispatchRegionAPIForDriver,11.374,5
pricing_engine.tests.apis.test_pricing_rules_apis.TestPricingRulesAPI,11.231000000000002,5
rentals.tests.apis.v2.test_scheduled_rentals.TestRentalCreationVerification,11.014000000000001,5
payments.tests.apis.v3.test_subscription.TestStripeSubscriptionAPIAsCustomer,10.77,5
users.tests.apis.v2.test_carsharing_customers.TestCustomerAPIV2RegistrationServiceRegistration,10.573,5
rentals.tests.models.test_rentals.TestScheduledRentalRequests,10.385,5
vehicles.tests.apis.v2.test_carsharing_vehicles.TestVehicleSearch,10.033000000000001,5
payments.tests.apis.test_customers_cards.TestDeleteCard,9.642,5
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataLoadAPI,9.507,5
rentals.tests.apis.v3.test_pricing.TestCarsharingServicesPricingPackagesAPIV3AsCustomer,9.278,5
rentals.tests.apis.v3.test_rental_addons.TestV3RentalAPIAsCustomerWithAddons,9.003,5
services.tests.models.test_carsharing_services.TestScheduledRentalRequestAvailabilitySettings,8.847999999999999,5
pricing_engine.tests.utils.test_criteria_functions.TestTollsCriteriaFunctions,8.743,5
users.tests.third_party.test_samba_safety.TestSambaSafetyMvrOverCustomer,8.546,5
vehicles.tests.apis.v2.test_carsharing_vehicles.TestVehiclesAPI,8.410999999999998,5
trips.tests.apis.test_create_trip.TestTripCreation,8.333,5
payments.tests.utils.test_carsharing_payment_utils.TestAdditionalFeesAndTaxesForPricingSnapshot,8.156,5
rentals.tests.models.test_rentals.TestScheduledRentalRequestsAutomaticAssignment,7.886,5
vehicle_blocks.tests.test_can_create_vehicle_block.TestWorkerCanCreateVehicleBlockAPI,7.705,5
ops_center.tests.analytics.test_carsharing_reports.TestCarsharingReports,7.514,5
users.tests.apis.test_customers.TestCustomerSearch,7.4239999999999995,5
payments.tests.apis.v3.test_addon.TestAddonAPI,7.36,5
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestList,6.9239999999999995,5
trips.tests.apis.test_dispatch_trip.PickupRequestDispatchTestCase,6.713,5
stations.tests.test_apis.StationViewSetTestAsCustomer,6.361,5
vehicle_automation.tests.utils.test_transactional_alerts_jobs_automation.TestTransactionalRuleRentalCount,6.254,5
users.tests.apis.test_customers.TestCustomerRegistrationInfo,6.078,5
users.tests.apis.v2.test_carsharing_customers.TestCustomerAPIV2MailingAddress,5.933,5
payments.tests.apis.v3.test_membership.TestMembershipAPI,5.84,5
vehicle_blocks.tests.test_can_create_vehicle_block.TestCanCreateVehicleBlockAPI,5.476,5
hardware_sdk_geotab.tests.test_interface.TestReserveVehicle,5.429,5
uber_integration.tests.test_vehicle_integration_api.UberVehicleIntegrationApiTest,5.380000000000001,5
trips.tests.apis.test_scheduled_trip_requests.TestDriverScheduledTripRequestEmergencyCancel,5.2940000000000005,5
users.tests.apis.v3.test_carsharing_customers.TestCarsharingCustomerFiltering,5.068,5
rentals.tests.apis.test_rental_operations.TestRentalAPIOperations,4.975999999999999,5
vehicle_automation.tests.utils.test_telematics_alerts_jobs_automation.TestTelematicsForMultiLevelTrigger,4.809,5
trips.tests.apis.test_trips.TestDropoffOverwritingAsBusinessAdmin,4.736999999999999,5
manual_identity_verification.tests.api.test_identity_profile.TestMIVUploadDocuments,4.652000000000001,5
vehicles.tests.apis.v3.test_event_reports.TestEventReportAsDispatcher,4.614,5
vehicle_automation.tests.utils.test_telematics_alerts_jobs_automation.TestTelematicsAutomationSettingItemQueryset,4.561,5
trips.tests.apis.test_trips.TestTripCreationWithExemptions,4.529999999999999,5
rentals.tests.apis.v3.test_pricing.TestVehicleTypeServicePricingAPI,4.2909999999999995,5
payments.tests.utils.test_payment_utils.TestFareCalculation,4.282,5
rentals.tests.apis.v3.test_availability.TestVehicleTypePricingWithStackRanking,4.149,5
users.tests.apis.test_drivers.TestDriverNearbyApiWithWavesDispatch,4.145,5
rentals.tests.apis.v3.test_scheduling.TestScheduledRentalRequestTimeBlocks,4.027,5
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripRequestCancellation,4.0,5
services.tests.apis.v3.test_carsharing_services.BusinessEntityServicesAPIV3TestBase,3.936,5
payments.tests.apis.test_customers_cards.TestHasValidCC,3.777,5
payments.tests.tasks.test_rental_payments.TestDebitFailedRentalPaymentsCallsPromotionEligibilityTask,3.722,5
vehicles.tests.apis.v3.test_vehicle_type_leasing_entity.TestVehicleTypeLeasingEntityAPIV3AsDispatcher,3.6420000000000003,5
rentals.tests.apis.v2.test_rentals.TestRentalAPIV2StationsAsDispatcher,3.545,5
afm_integration.tests.test_afm_rule_engine_serializers.TestJobTicketSerializer,3.469,5
users.tests.apis.test_customers.TestCustomerForgetAPI,3.4210000000000003,5
afm_integration.tests.test_apis.TestMonOffreApis,3.3369999999999997,5
users.tests.utils.test_user_utils.TestUserUtils,3.331,5
rentals.tests.signals.test_rentals.TestRentalSignals,3.228,5
trips.tests.apis.test_scheduled_trip_requests.TestDispatcherScheduledTripRequestCancellation,3.2180000000000004,5
payments.tests.commands.test_update_stripe_default_card.TestUpdateStripeDefaultCard,3.099,5
users.tests.apis.test_dispatch_permissions.TestDispatcherViewPermissions,3.062,5
vehicle_blocks.tests.test_first_available_slot.TestGetVehicleBlockAPI,3.036,5
trips.tests.apis.test_scheduled_trip_requests.TestCustomerScheduledTripAPI,2.9290000000000003,5
hardware_sdk_invers.tests.test_vehicle_register_deregister.TestInversVehicleRegisterDeregister,2.927,5
users.tests.apis.v2.test_supplier_companies.SupplierCompanyAPITestCase,2.8289999999999997,5
users.tests.third_party.test_jumio.TestJumioAcceptedStatusChangeByCallback,2.827,5
hardware_sdk_mensa.tests.test_webhooks.TestMensaSynthesisStripData,2.7710000000000004,5
data_pipeline.tests.utils.test_timestamp_resolution.TimestampResolutionTest,2.7390000000000003,5
hardware_sdk_otakeys.tests.test_webhooks.TestRFIDPushViews,2.733,5
stations.tests.test_validations.TestCalculations,2.635,5
users.tests.apis.v2.test_carsharing_customers.TestCustomerAPIV2OrderRFIDCard,2.631,5
users.tests.apis.test_password_validation.APIPasswordValidationTestCase,2.577,5
users.tests.signals.test_charge_registration_fee.TestServiceRegistrationSignals,2.564,5
ops_center.tests.views.test_live_trip_map.TestLiveMapIsServiceAware,2.467,5
users.tests.apis.test_dispatch_permissions.TestIsDispatcherIPAlertWhitelist,2.455,5
users.tests.apis.v2.test_carsharing_customers.TestCustomerIdentityVerification,2.3970000000000002,5
users.tests.apis.test_customer_user_groups.TestCustomerUserGroupAPIAsCustomer,2.371,5
users.tests.apis.test_whitelisted_ip.TestCountryWhitelist,2.3200000000000003,5
rentals.tests.apis.v3.test_addon_availability.TestAddonAvailabilityWithAddonPrice,2.305,5
hardware_sdk_mensa.tests.test_interface.TestMensaInterface,2.256,5
django_utils.tests.apis.test_documentation.TestSwaggerRendering,2.2350000000000003,5
payments.tests.utils.test_carsharing_payment_utils.TestBlockDiscountPricing,2.218,5
promotions.tests.apis.test_coupons.TestCouponAPIs,2.204,5
vehicles.tests.apis.v3.test_hw_statuses.TestHwStatusesViewSet,2.149,5
promotions.tests.apis.test_promotions.TestEditingPromotionServices,2.112,5
payments.tests.serializers.test_payment_items.PaymentItemSchemaTests,2.0769999999999995,5
promotions.tests.serializers.test_payload_validation.UserListValidationTest,2.0689999999999995,5
service_regions.tests.test_operatingregions.TestV3RegistrationRegionAPI,2.019,5
users.tests.apis.test_customer_user_groups.TestCustomerUserGroupAPIAsDispatcher,1.976,5
services.tests.apis.v2.test_services.TestCarsharingServicesAPIAsDispatcherInOtherService,1.961,5
users.tests.tasks.test_user_timed_password_reset.TestTimedPasswordResetTasks,1.938,5
ops_center.tests.analytics.test_carsharing_reports.TestRentalReport,1.885,5
ops_center.tests.analytics.test_reports.TestTripReportsAPIAsManager,1.861,5
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsSupplierManager,1.792,5
services.tests.apis.v2.test_services.TestCarsharingServicesAPICustomer,1.7919999999999998,5
users.tests.apis.test_carsharing_customers.TestCustomerRegistration,1.7519999999999998,5
vehicles.tests.apis.v3.test_vehicle_type_leasing_entity.TestVehicleTypeLeasingEntityAPIV3,1.7389999999999999,5
users.tests.tasks.test_fraud_prevention.TestBlockIdentifierTasks,1.678,5
rentals.tests.apis.v3.test_pricing.TestScheduledRentalPricingEstimateAPI,1.6360000000000001,5
documents.tests.apis.test_document.TestDocumentGroupAPI,1.607,5
users.tests.signals.test_charge_registration_fee.TestChargeRegistrationFee,1.595,5
driver_scheduling.tests.apis.test_neighborhoods.TestNeighborhoodsAPI,1.5740000000000003,5
hardware_sdk_continental.tests.test_client_session.TestClientSessionAPI,1.5599999999999998,5
promotions.tests.serializers.test_pseudo_credits.PseudoCreditsTest,1.539,5
app_logging.tests.apis.test_app_opens.TestAppOpens,1.463,5
payments.tests.utils.test_carsharing_payment_utils.TestFindPaymentToRefund,1.4500000000000002,5
users.tests.utils.test_user_utils.TestServicesForUser,1.432,5
hardware_sdk_geotab.tests.test_auto_end_rental.TestAutoEndRental,1.401,5
situation_engine.tests.apis.test_apis.TestEngineAPIs,1.363,5
users.tests.apis.v2.test_carsharing_customers.TestCustomerAPIV2DeleteCreditCard,1.358,5
users.tests.apis.test_customers.TestCustomerFinalizeRegistration,1.342,5
hardware_sdk_continental.tests.test_telematics_processing.TestSynthesisProcessing,1.302,5
phone_messaging.tests.views.test_number_masking.TestSipTrunkingAPI,1.2610000000000001,5
uber_integration.tests.test_document_upload_api.UberVehicleDocumentUploadApiTest,1.2599999999999998,5
services.tests.utils.test_system_stat_utils.GetServiceStatusTestCase,1.204,5
trips.tests.models.test_scheduled_trip_requests.TestScheduledTripRequestAutoCancellation,1.179,5
payments.tests.models.test_rental_payments.TestCarsharingPaymentProperties,1.174,5
payments.tests.apis.v3.test_plan.TestPlanAPIAsCustomer,1.146,5
service_regions.tests.test_operatingregions.TestOperatingRegionAPI,1.125,5
users.tests.apis.test_user_groups.TestUserGroupAPI,1.097,5
users.tests.apis.test_customer_user_groups.TestCustomerUserGroupAPIAsManager,1.063,5
payments.tests.signals.test_credit_cards.TestCreditCardSignalsSkipChargingBusinessCards,1.035,5
stations.tests.test_validations.TestStationsShapes,1.028,5
services.tests.apis.test_services.TestRidesharingServiceAPIForCustomer,0.9850000000000001,5
trips.tests.apis.test_referrals.TestBusTrackingReferralAPI,0.97,5
payments.tests.apis.v2.test_payments.TestPricingBlockForPricingSnapshot,0.937,5
services.tests.apis.v3.test_markets.TestMarketAPIListFilteringByServiceId,0.9239999999999999,5
users.tests.apis.v2.test_supplier_companies.TestServiceTypeAPIV2AsDispatcher,0.895,5
trips.tests.utils.test_notifications.NotificationTestCase,0.866,5
driver_scheduling.tests.models.test_slots.ScheduledTripRequestSlotTestBase,0.8519999999999999,5
users.tests.signals.test_carsharing_customers.TestCustomerSignals,0.8210000000000001,5
payments.tests.models.test_payments.TestCurrencyDisplay,0.819,5
vehicles.tests.utils.test_bulk_import_vehicles.TestBulkImportWithHWRegistration,0.7819999999999999,5
users.tests.tasks.test_drivers.TestDriverTasks,0.758,5
summon_platform.tests.test_json_logger.TestJsonLogger,0.75,5
payments.tests.utils.test_payment_utils.TestPaymentAuth,0.735,5
vehicle_automation.tests.test_automation_alert_to_job.TestCancelJobForClosedAlert,0.728,5
payments.tests.models.test_payments.TestVersionModels,0.6940000000000001,5
calendars.tests.models.test_period_queryset.PeriodSoftDeleteTests,0.678,5
trips.tests.apis.test_scheduled_trip_requests.TestDriverManagerScheduledTripRequestConfirm,0.643,5
vehicle_blocks.tests.test_vehicle_blocks.TestGetVehicleBlockAPIAsWorker,0.629,5
users.tests.tasks.test_user_groups.RemoveCustomersFromExpiredGroupsTestCase,0.618,5
service_regions.tests.test_serviceregions.TestAPIAsServiceManager,0.6,5
facilities_integration.tests.apis.v3.test_apis.TestFacility,0.5920000000000001,5
vehicle_conditions.tests.apis.test_vehicle_condition.TestVehicleConditionIncidentApiAsCustomer,0.583,5
promotions.tests.serializers.test_service_based_access_control.TestServiceIdsValidation,0.5630000000000001,5
payments.tests.apis.test_customers_cards.TestGetCardDetails,0.547,5
services.tests.signals.test_services.ServiceSignalsTestCase,0.532,5
hardware_sdk_otakeys.tests.test_utils.OdometerJumpingTestCase,0.507,5
promotions.tests.serializers.test_service_based_access_control.TestPromotionsEditAccessForStaff,0.496,5
users.tests.apis.v3.test_carsharing_customers.TestCustomerHistory,0.49,5
services.tests.models.test_markets.MarketTestCase,0.487,5
vehicles.tests.apis.v3.test_vehicles.TestVehicleTypeAsDispatcher,0.471,5
users.tests.utils.test_user_utils.TestPermissionsMethods,0.449,5
rentals.tests.utils.test_gps_augmentation_utils.TestUtils,0.44799999999999995,5
users.tests.apis.test_customers.TestIdentityAPIAsDispatcher,0.428,5
hardware_sdk_mensa.tests.test_interface.TestAddBleKeyMidRental,0.408,5
users.tests.apis.v3.test_drivers.TestGPSLocationSearch,0.406,5
users.tests.tasks.test_customerio.TestCustomerIOTriggerSelectionDuringMigration,0.395,5
promotions.tests.models.test_credits.CreditManagerTestCase,0.374,5
data_pipeline.tests.models.test_data_pipeline.TestBusinessRentalReasonToDataPipeline,0.366,5
hardware_sdk_mensa.tests.test_webhooks.TestMensaPushCCMVersion,0.3519999999999999,5
payments.tests.tasks.test_payments.TestChargeTripCancellationFeeTask,0.349,5
payments.tests.utils.test_carsharing_payment_utils.TestBuildOnDemandRentalReceiptData,0.34299999999999997,5
users.tests.models.test_customers.CustomerQuerySetTestCase,0.325,5
stations.tests.test_apis.TagTypesViewSet,0.323,5
services.tests.serializers.test_configurations.TestTenantConfigurationsSerializer,0.311,5
service_regions.tests.test_serviceregions.LocationTestCase,0.289,5
service_regions.tests.test_registrationregions.TestV3RegistrationRegionAPI,0.287,5
hardware_sdk_geotab.tests.test_offline_tags_storage_tasks.TestOfflineStorageVKCreation,0.27899999999999997,5
vehicles.tests.apis.v3.test_carsharing_vehicles.TestVehicleDamageScreenInfo,0.273,5
calendars.tests.tasks.test_tasks.TestCalendarSchedulingTaskForCarsharingPricing,0.272,5
vehicles.tests.apis.v3.test_carsharing_vehicles.VehiclesV1APITestCase,0.247,5
services.tests.apis.v3.test_markets.TestMarketAPIListFilteringByGeometry,0.244,5
rest_utils.tests.v3.test_permissions.TestRoleRequiredFilterBackend,0.232,5
hardware_sdk_mensa.tests.test_webhooks.TestPushAuthentication,0.197,5
calendars.tests.tasks.test_tasks.TestCalendarSchedulingTaskForSSR,0.188,5
hardware_sdk_dummyhw.tests.test_dummy_hw_signals.TestDummyHWSignal,0.185,5
calendars.tests.actions.test_actions.TestActiveSSRAction,0.164,5
payments.tests.serializers.test_payment_packages.PricingPackagesListSchemaTests,0.154,5
vehicle_lifecycle.tests.test_state_parsing.TestRecordSchemas,0.154,5
rentals.tests.tasks.test_scheduling.TestSchedulingTasksCleanUp,0.151,5
static_asset_utils.tests.tasks.test_images.TestVehicleImages,0.14400000000000002,5
maps.tests.utils.test_travel_durations.TestDirectionsPerTransportMode,0.122,5
vehicle_cameras.tests.test_tasks.TestNewEventsTaskDashcam,0.122,5
users.tests.tasks.test_user_activities.TestSendUserActivityEmail,0.12,5
trips.tests.models.test_trip_queries.TestTripQueries,0.11000000000000001,5
hardware_sdk_otakeys.tests.test_interface.TestAddAccessDevice,0.10300000000000001,5
hardware_sdk_geotab.tests.test_interface.TestVirtualKeyFunctions,0.098,5
locations.tests.serializers.test_locations.TestLocationSerializer,0.091,5
uber_integration.tests.test_oauth_authenticate.UberCreateCustomerPOSTTest,0.087,5
afm_integration.tests.test_svc_tenant_config.TestTenantConfigManangement,0.082,5
pipelines.tests.serializers.v3.test_external_schema.ExternalSchemaSerializerTests,0.079,5
hardware_sdk_geotab.tests.test_interface.TestUnlockMobilize,0.07200000000000001,5
carsharing.tests.test_management_commands.TestMigrateMarkerTypeToVehicleModelCommand,0.069,5
pipelines.tests.utils.test_schema_translation_utils.SchemaTranslationTests,0.065,5
users.tests.apis.test_customers.TestIdentityAPIAsAnonymous,0.062,5
ops_center.tests.apis.v3.test_service_prefences.TestOpsCenterServicePreferencesAPIForAnon,0.058,5
trips.tests.models.test_trip_queries.TestTripUnits,0.053,5
vehicle_automation.tests.test_automations.TestDTCAutomationSettingItem,0.046,5
hardware_sdk_continental.tests.test_reservation_flow.TestReservationAPI,0.044,5
data_pipeline.tests.utils.test_timestamp_resolution.DatetimeSerializationTests,0.04,5
payments.tests.payment_providers.test_stripe_api.TestStripeCustomerModify,0.032,5
payments.tests.serializers.test_payment_packages.PricingPackageItemSchemaTests,0.028000000000000004,5
hardware_sdk_geotab.tests.test_interface.TestGetRentalSummary,0.025,5
rentals.tests.serializers.test_contract_scheduled_rentals_requests.TestScheduledRentalRequestUserGroupExemption,0.023,5
hardware_sdk_mensa.tests.test_webhooks_serializers.TestCCMVersionSerializer,0.02,5
users.tests.utils.test_notifications.UserResetPasswordTestCase,0.015,5
hardware_sdk_mensa.tests.test_webhooks_serializers.TestAssetIdMixin,0.009000000000000001,5
django_utils.tests.test_utils.TestPhoneNumberFormatting,0.007,5
calendars.tests.test_recurrence_schema.RecurrenceRuleSchemaTests,0.006,5
services.tests.utils.test_view_utils.TestGetPasswordRules,0.004,5
django_utils.tests.utils.test_datetime_utils.TestConvertSecondsToHoursMinutesAndSeconds,0.002,5
hardware_sdk_mensa.tests.test_webhooks.TestCustomErrorHandling,0.002,5
payments.tests.utils.test_payment_utils.TestNegativeAdditionalFees,0.001,5
